variety_id,alias,variety,variety_name,mfr_item,list_price,is_promo_item,promotion_code,measure,mfr_family,item_category_id,is_limited_edition,is_distributed,is_consignment,is_exclusive,brand_id,model_id,class_id,quickbook_variety_id,is_bo_available,is_active,is_online,status,abbreviation,updated_by,updated_date
27396,Cantaloupe,Cantaloupe,"Starbuzz 1kg Cantaloupe",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,800014F8-1470285750,NULL,0,NULL,active,CANTA,98,"2023-11-10 05:19:12"
27397,"Caramel Apple","Caramel Apple","Starbuzz 1kg Caramel Apple",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,800014F9-1470285750,NULL,0,NULL,active,CARAMEL,98,"2023-11-10 05:19:12"
27398,"Caramel Macchiato","Caramel Macchiato","Starbuzz 1kg Caramel Macchiato",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,800014FA-1470285750,NULL,0,NULL,active,CARAMELM,98,"2023-11-10 05:19:12"
27399,Cherry,Cherry,"Starbuzz 1kg Cherry",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,800014FB-1470285750,NULL,0,NULL,active,STAR:CHERRY,98,"2023-11-10 05:19:12"
27400,"Chocolate Mint","Chocolate Mint","Starbuzz 1kg Chocolate Mint",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,800014FC-1470285750,NULL,0,NULL,active,CHOCOLA,98,"2023-11-10 05:19:12"
27401,"Chocolate Strawberry","Chocolate Strawberry","Starbuzz 1kg Chocolate Strawberry",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,800014FD-1470285750,NULL,0,NULL,active,CHOCOLAT,98,"2023-11-10 05:19:12"
27402,"Citrus Mint","Citrus Mint","Starbuzz 1kg Citrus Mint",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,800014FE-1470285751,NULL,0,NULL,active,CITRU,98,"2023-11-10 05:19:12"
27403,"Citrus Mist","Citrus Mist","Starbuzz 1kg Citrus Mist",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,800014FF-1470285751,NULL,0,NULL,active,CITRUS,98,"2023-11-10 05:19:12"
27404,"Classic Cola","Classic Cola","Starbuzz 1kg Classic Cola",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,80001500-1470285751,NULL,0,NULL,active,CLASSICCOL,98,"2023-11-10 05:19:12"
27405,"Classic Mojito","Classic Mojito","Starbuzz 1kg Classic Mojito",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,80001501-1470285751,NULL,0,NULL,active,CLASSICMOJ,98,"2023-11-10 05:19:12"
27406,Cocojumbo,Cocojumbo,"Starbuzz 1kg Cocojumbo",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,80001502-1470285751,NULL,0,NULL,active,COCOJU,98,"2023-11-10 05:19:12"
27407,Coconut,Coconut,"Starbuzz 1kg Coconut",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,80001503-1470285751,NULL,0,NULL,active,COCONUT,98,"2023-11-10 05:19:12"
27408,"Code 69","Code 69","Starbuzz 1kg Code 69",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,80001504-1470285751,NULL,0,NULL,active,COD,98,"2023-11-10 05:19:12"
27409,Cola,Cola,"Starbuzz 1kg Cola",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,80001505-1470285751,NULL,0,NULL,active,COLA,98,"2023-11-10 05:19:12"
27410,Cosmopolitan,Cosmopolitan,"Starbuzz 1kg Cosmopolitan",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,80001506-1470285751,NULL,0,NULL,active,COSMO,98,"2023-11-10 05:19:12"
27411,"Double Apple","Double Apple","Starbuzz 1kg Double Apple",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,80001507-1470285751,NULL,0,NULL,active,DOUBLEAP,98,"2023-11-10 05:19:12"
27412,"Flower Power","Flower Power","Starbuzz 1kg Flower Power",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,80001508-1470285751,NULL,0,NULL,active,FLOWE,98,"2023-11-10 05:19:12"
27413,"Fruit Sensation","Fruit Sensation","Starbuzz 1kg Fruit Sensation",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,80001509-1470285751,NULL,0,NULL,active,FRUIT,98,"2023-11-10 05:19:12"
27414,"Fuzzy Lemonade","Fuzzy Lemonade","Starbuzz 1kg Fuzzy Lemonade",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,8000150A-1470285752,NULL,0,NULL,active,FUZZY,98,"2023-11-10 05:19:12"
27415,"Fuzzy Naval","Fuzzy Naval","Starbuzz 1kg Fuzzy Naval",NULL,38.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,8000150B-1470285752,NULL,0,NULL,active,FUZZYN,98,"2023-11-10 05:19:12"
27416,Grapefruit,Grapefruit,"Starbuzz 1kg Grapefruit",NULL,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1344,7077,89,8000150C-1470285752,NULL,0,NULL,active,STAR:GRAPEFRUIT,98,"2023-11-10 05:19:12"
